"","ia_1ad","ia_2ad","ia_3ad","ia_4ad","ia_5ad","ia_6ad","ia_7men","ia_8men","ia_9men","ia_10men","ia_11men","ia_12men","plb_m","tot_integ"
"1763",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1764",1,0,1,0,0,0,0,0,0,0,0,0,0,3
"1765",1,1,1,0,0,1,1,0,0,0,0,0,0,7
"1766",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1767",1,0,0,1,0,0,0,0,0,0,0,0,0,6
"1768",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1769",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1770",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1771",1,1,0,0,1,1,1,0,0,1,1,0,1,5
"1772",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1773",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1774",1,0,1,0,0,0,0,0,0,0,0,0,1,3
"1775",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1776",1,0,1,1,0,1,1,0,0,0,0,0,0,9
"1777",1,1,1,0,0,0,1,1,1,1,1,1,1,4
"1778",0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1779",1,0,1,0,0,1,1,1,1,0,1,1,0,2
"1780",0,0,1,0,1,0,0,0,0,0,0,0,0,3
"1781",1,0,1,0,0,0,0,1,0,0,0,0,0,5
"1782",1,1,1,1,1,1,1,1,1,1,1,1,1,4
"1783",1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1784",1,0,1,1,0,0,1,0,0,0,0,0,0,5
"1785",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1786",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1787",0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1788",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1789",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1790",1,0,1,0,0,0,1,1,1,0,0,0,0,10
"1791",1,1,1,1,1,1,1,1,1,1,0,0,1,5
"1792",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1793",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1794",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1795",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1796",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1797",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1798",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1799",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1800",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1801",1,1,1,0,1,0,1,1,0,0,0,0,0,7
"1802",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1803",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1804",0,0,0,0,0,0,0,0,0,0,0,0,1,7
"1805",0,1,1,1,1,1,1,1,1,1,1,1,1,5
"1806",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1807",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1808",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1809",0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1810",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1811",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1812",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1813",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1814",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1815",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1816",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1817",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1818",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1819",1,0,1,0,0,0,1,1,1,0,0,0,0,8
"1820",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1821",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1822",1,0,1,0,0,0,0,0,0,0,0,0,1,5
"1823",1,0,1,0,0,0,0,0,0,0,0,0,0,5
"1824",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1825",1,0,1,1,1,1,0,0,0,0,0,0,0,5
"1826",1,1,1,0,1,0,1,0,0,0,0,0,0,6
"1827",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1828",1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1829",1,0,0,0,0,0,1,0,0,0,0,0,0,5
"1830",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1831",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1832",1,0,0,1,0,0,0,0,0,0,0,0,0,3
"1833",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1834",1,1,1,1,1,0,1,1,1,0,1,0,1,3
"1835",1,1,1,0,1,0,0,1,1,1,1,0,0,4
"1836",1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1837",1,0,0,0,0,0,1,0,0,0,0,0,0,10
"1838",1,1,1,1,1,1,0,0,0,1,0,0,1,5
"1839",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1840",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1841",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1842",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1843",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1844",1,1,1,0,1,0,1,0,0,0,0,0,0,4
"1845",0,0,1,0,0,0,0,1,0,0,0,0,0,3
"1846",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1847",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1848",1,1,1,0,0,1,1,0,0,0,0,1,1,3
"1849",1,1,1,1,1,0,1,1,0,0,0,0,0,3
"1850",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1851",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1852",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1853",1,0,1,0,0,0,0,0,1,0,0,0,1,8
"1854",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1855",1,0,1,1,0,0,1,1,0,0,1,0,0,3
"1856",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1857",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1858",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1859",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1860",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1861",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1862",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1863",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1864",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1865",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1866",1,0,1,0,1,0,0,0,1,1,1,0,0,9
"1867",1,0,1,0,1,0,1,1,1,0,1,0,0,10
"1868",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1869",0,0,0,0,0,0,1,0,0,0,0,0,0,5
"1870",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1871",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1872",1,1,1,1,1,1,0,0,0,0,0,0,0,4
"1873",1,1,1,1,1,1,1,1,0,1,1,1,0,3
"1874",1,1,1,1,0,0,1,1,0,0,0,0,1,4
"1875",1,0,0,0,0,0,1,0,0,0,0,0,0,8
"1876",1,1,1,0,1,1,0,1,1,0,1,0,1,5
"1877",1,1,1,1,1,1,0,0,0,0,0,0,0,4
"1878",1,0,0,1,0,1,0,0,0,0,0,0,0,8
"1879",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1880",1,0,0,0,0,0,1,0,0,0,0,0,1,6
"1881",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1882",1,0,0,0,0,0,1,0,0,0,0,0,0,5
"1883",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1884",1,1,1,1,1,0,1,1,1,1,1,1,1,3
"1885",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1886",1,0,0,1,1,0,1,1,0,0,0,0,1,6
"1887",1,0,1,0,0,1,1,0,0,0,0,0,1,7
"1888",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1889",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1890",1,0,0,0,0,0,1,0,0,0,0,0,1,5
"1891",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1892",1,1,1,1,1,1,1,1,1,1,1,1,0,5
"1893",0,0,1,0,0,0,1,1,0,0,0,0,0,3
"1894",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1895",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1896",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1897",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1898",1,1,1,0,0,0,1,1,1,0,0,0,0,5
"1899",1,1,1,0,1,0,1,1,1,0,0,0,0,7
"1900",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1901",1,0,0,0,0,0,1,0,0,0,0,0,0,4
"1902",0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1903",1,1,1,0,0,1,0,0,0,0,0,0,0,3
"1904",1,0,1,1,1,0,1,1,1,0,0,0,0,4
"1905",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1906",1,1,1,1,1,1,1,1,1,1,1,1,1,5
"1907",1,0,0,0,0,0,1,0,1,0,0,0,0,4
"1908",1,1,1,0,1,0,1,0,0,0,0,0,0,3
"1909",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1910",1,1,1,1,0,0,1,1,1,0,0,0,1,11
"1911",1,1,1,0,0,1,1,1,1,0,0,0,1,6
"1912",1,1,1,0,0,0,1,0,1,0,0,0,1,6
"1913",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1914",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1915",1,0,0,0,0,0,1,0,0,0,0,0,1,16
"1916",1,1,1,0,1,1,1,1,1,1,1,1,1,6
"1917",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1918",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1919",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1920",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1921",1,1,1,0,0,0,1,1,1,0,0,0,0,5
"1922",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1923",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1924",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1925",1,1,1,1,1,1,0,0,0,0,0,0,1,6
"1926",1,0,1,0,0,0,0,0,0,0,0,0,0,3
"1927",1,1,1,1,1,0,1,1,1,1,1,0,1,6
"1928",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1929",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1930",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1931",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1932",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1933",1,1,1,0,0,0,0,0,1,0,0,0,0,4
"1934",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1935",0,0,0,0,1,0,0,0,0,0,0,0,1,3
"1936",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1937",1,0,1,1,1,1,1,0,0,0,0,0,1,3
"1938",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1939",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1940",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1941",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1942",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1943",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1944",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1945",0,0,1,0,0,0,1,0,1,0,0,0,0,4
"1946",1,0,1,0,0,0,1,0,0,0,0,0,0,4
"1947",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1948",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1949",1,1,1,1,1,0,1,1,1,0,0,0,1,4
"1950",1,1,1,1,1,0,1,1,1,0,0,0,1,6
"1951",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1952",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1953",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1954",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1955",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1956",1,0,0,0,0,0,1,0,0,0,0,0,1,5
"1957",1,0,1,0,0,0,1,1,1,0,0,0,0,2
"1958",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1959",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1960",0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1961",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1962",1,0,0,0,0,0,1,0,0,0,0,0,0,8
"1963",1,0,0,0,0,0,1,0,0,0,0,0,0,3
"1964",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1965",1,1,1,0,1,1,1,1,1,0,0,0,1,6
"1966",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1967",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1968",0,0,0,1,0,0,0,0,1,0,0,0,0,4
"1969",0,0,0,1,1,1,0,0,0,0,0,0,0,3
"1970",0,0,0,0,1,0,1,0,0,0,0,0,0,4
"1971",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1972",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1973",1,1,1,0,1,1,1,1,1,1,1,0,1,7
"1974",1,0,0,0,1,1,1,1,0,0,0,0,1,6
"1975",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1976",1,0,1,0,1,0,1,1,1,1,0,0,0,3
"1977",1,1,1,0,1,1,0,0,0,0,0,0,0,3
"1978",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1979",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1980",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1981",1,1,1,1,1,1,1,1,1,1,1,1,0,7
"1982",1,1,1,1,1,1,1,1,1,1,1,1,0,2
"1983",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1984",1,0,1,0,0,0,0,0,0,0,0,0,1,4
"1985",1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1986",1,0,0,0,0,0,0,0,0,0,0,0,1,5
"1987",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1988",0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1989",0,1,0,0,1,0,1,0,0,0,0,0,1,7
"1990",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1991",1,1,1,1,1,1,1,0,1,0,0,0,0,2
"1992",1,1,1,1,0,0,0,0,0,0,0,0,0,3
"1993",1,0,0,0,0,0,0,0,0,0,0,0,0,8
"1994",0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1995",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1996",1,0,0,0,0,0,0,0,0,0,0,0,1,6
"1997",1,0,1,0,0,0,0,0,0,0,0,0,0,4
"1998",1,1,1,1,0,1,1,1,1,1,1,1,1,3
"1999",1,0,0,0,0,0,1,0,0,0,0,0,0,3
"2000",1,1,1,1,1,1,0,0,0,0,0,0,0,5
